SP ID	Wikipedia URL	EE ID	Full Name	Full Name Reversed	Particule?	Relationships	Clerical title	Religious Network	Royal Academy	Institut de France	Academy_single	Academiy_single_provincial	Encyclopedistes	Freemason	Jacobin	Société des Trente	Lodge	GenderGroup	Birth Date	Birth Year	Death Date	Death Year	Birth City	Birth Country	Death City	Death Country	LockeNet	ASmithNet	VoltaireNet	RousseauNet	D'AlembertNet	HumeNet	BenthamNet	Column6	Wikipedia Image Link	VIAF ID	VIAF URL	RecipientLetterCount by EE ID	AuthorLetterCount by EE ID	Total Letters	CNRS-D ID
1452	http://en.wikipedia.org/wiki/Christophe_de_Beaumont		Christophe de Beaumont	"Beaumont, Christophe de "	Yes			Catholic_High-ranking officials										Male	1703-07-26	1703	1781-12-12	1781	Paris	France	Paris	France										39373425	https://viaf.org/viaf/39373425/				

1453	http://fr.wikipedia.org/wiki/Frédéric-Jérôme_de_La_Rochefoucauld		Frédéric Jérôme de Roye de La Rochefoucauld	"La Rochefoucauld, Frédéric Jérôme de Roye de"	Yes			Catholic_High-ranking officials 										Male	7/16/1701		4/29/1757	1757	Versailles		Paris																

1454	http://en.wikipedia.org/wiki/Paul_d'Albert_de_Luynes		Paul d'Albert de Luynes	"d'Albert de Luynes, Paul "	Yes			Catholic_High-ranking officials										Male	1703-01-05	1703	1788-01-21	1788	Versailles		Paris											9942722	https://viaf.org/viaf/9942722/				

1455	http://en.wikipedia.org/wiki/Charles_Philippe_d'Albert_de_Luynes		Charles Philippe d'Albert de Luynes	"d'Albert de Luynes, Charles Philippe "	Yes													Male	1695-07-30	1695	1758-11-02	1758														66595697	https://viaf.org/viaf/66595697/				

1456	http://en.wikipedia.org/wiki/Marie_Brûlart		Marie Brûlart	"Brûlart, Marie"	Yes													Female	1684	1684	1763	1763														162146529	https://viaf.org/viaf/162146529/				

1457	http://en.wikipedia.org/wiki/Gilbert_Romme	rommecharl023158	Charles Gilbert Romme	"Romme, Charles Gilbert"														Male	3/26/1750	1750	6/17/1795	1795		France		unknown	 	 	 	 	 	 	 		upload.wikimedia.org/wikipedia/commons/thumb/2/20/Charles-Gilbert_Romme.png/200px-Charles-Gilbert_Romme.png	12418169	http://viaf.org/12418169	0	1	1	

1458	http://en.wikipedia.org/wiki/Jacques_Pierre_Brissot	brissjacqu000436	Jacques Pierre Brissot de Warville	"Brissot de Warville, Jacques Pierre"	Yes										Yes			Male	1/15/1754	1754	10/31/1793	1793	Chartres	France	Paris	France	 	 	Voltaire	 	D'Alembert	 	Bentham		upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Jacques_Pierre_Brissot.jpg/220px-Jacques_Pierre_Brissot.jpg	64002647	http://viaf.org/64002647	1	10	11	Brissot de Warville

1459	http://en.wikipedia.org/wiki/Fabre_d'%C3%89glantine	fabrephili024136	Philippe François Nazaire Fabre d'Eglantine	"Fabre d'Eglantine, Philippe François Nazaire"	Yes				Yes		Yes				Yes			Male	1750-00-00	1750	1794-00-00	1794		France		unknown	 	 	 	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/7/79/Eglantine.gif	39486599	http://viaf.org/39486599	0	1	1	

1460	"http://en.wikipedia.org/wiki/Honoré_Gabriel_Riqueti,_comte_de_Mirabeau"	riquehonor002984	"Honoré Gabriel Riqueti, comte de Mirabeau"	"Riqueti, Honoré Gabriel, comte de Mirabeau"	Yes									Yes	Yes			Male	3/9/1749	1749	4/2/1791	1791		France		unknown	 	 	 	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/6/6b/Honor%C3%A9-Gabriel_Riqueti%2C_marquis_de_Mirabeau.PNG	92203246	http://viaf.org/92203246	1	3	4	

1461	http://en.wikipedia.org/wiki/David_Garrick	garridavid001693	David Garrick	"Garrick, David"				Prostestant_Non-Anglican_Calvanist										Male	2/19/1717	1717	1/20/1779	1779	Hereford	England	London	England	 	 	Voltaire	 	 	 	 		upload.wikimedia.org/wikipedia/commons/thumb/3/3b/David_Garrick_as_Kitely_in_%27Every_Man_in_his_Humour_by_Sir_Joshua_Reynolds.jpg/240px-David_Garrick_as_Kitely_in_%27Every_Man_in_his_Humour_by_Sir_Joshua_Reynolds.jpg	24563	http://viaf.org/24563	34	17	51	

1462	http://en.wikipedia.org/wiki/Horace_Walpole	walpohorac003509	"Horace Walpole, 4th earl of Orford"	"Walpole, Horace, 4th earl of Orford"														Male	9/24/1717	1717	3/2/1797	1797	London	England	London	England	 	 	Voltaire	Rousseau	 	Hume	 		http://upload.wikimedia.org/wikipedia/commons/a/a0/Horace_Walpole.jpg	17231985	http://viaf.org/17231985	179	36	215	

1463	http://en.wikipedia.org/wiki/Suzanne_Necker	neckesuzan002653	Suzanne Necker	"Necker, Suzanne"														Female	1739-00-00	1739	1794-00-00	1794		France	Beaulieu Castle (Lausanne)	Switzerland	 	 	Voltaire	 	D'Alembert	 	 			10202880	http://viaf.org/10202880	55	14	69	Necker Suzanne

1464			"http://en.wikipedia.org/wiki/David_Murray,_2nd_Earl_of_Mansfield"	"Stormont, milord "														Male																							

1465	http://en.wikipedia.org/wiki/La_Clairon		La Clairon	La Clairon 														Female	1723-01-25		1803-01-29		Condé-sur-l'Escaut	France	Paris	France										95241722	https://viaf.org/viaf/95241722/				

1466	http://fr.wikipedia.org/wiki/Amélie_de_Boufflers		"Amélie de Boufflers, duchesse de Lauzun, duchesse de Biron"	"Boufflers, Amélie de, duchesse de Lauzun, duchesse de Biron"														Female	1751-00-00	1751	1794-06-27	1794		France		France															

1467			madame Lecomte	"Lecomte, madame"														Female																							

1468	http://en.wikipedia.org/wiki/Jean_de_Dieu-Raymond_de_Cucé_de_Boisgelin		M. de Boisgelin (archevêque d'Aix)	"Boisgelin, M. de (archevêque d'Aix)"	Yes		archevêque	Catholic_High-ranking officials										Male	2/27/1732		8/22/1804		Rennes	France												89057625	https://viaf.org/viaf/89057625/				

1469	http://en.wikipedia.org/wiki/Pierre_Victurnien_Vergniaud		Pierre Victurnien Vergniaud	"Vergniaud, Pierre Victurnien "														Male	1753-05-31		1793-10-31		Limoges	France	Paris	France															

1470			Vicomtesse de Cambise	"Cambise, Vicomtesse de"	Yes	niece of comtesse de Boufflers												Female			1809	1809			Richmond	England															

1471			Comtesse de Broglie	"Broglie, Comtesse de"	Yes													Female																							

1472	http://en.wikipedia.org/wiki/Germaine_de_Staël	staelannel003218	"Anne Louise Germaine de Staël, Baroness Staël von Holstein"	"Staël, Anne Louise Germaine de, Baroness Staël von Holstein"	Yes						Yes	Yes						Female	4/22/1766	1766	7/14/1817	1817	Paris	France	Paris	France	 	 	 	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/1/11/Madame_de_Sta%C3%ABl.jpg	89204033	http://viaf.org/89204033	3	1	4	

1473	http://en.wikipedia.org/wiki/Voltaire	voltaire00023873	François Marie Arouet [Voltaire]	"Arouet, François Marie [Voltaire]"					Yes				Yes	Yes			Neuf Sœurs	Male	11/21/1694	1694	5/30/1778	1778	Paris	France	Paris	France	 	 	Voltaire	Rousseau	D'Alembert	 	 		http://upload.wikimedia.org/wikipedia/commons/3/39/Nicolas_de_Largilli%C3%A8re%2C_Fran%C3%A7ois-Marie_Arouet_dit_Voltaire_%28vers_1724-1725%29_-001.jpg	36925746	http://viaf.org/36925746	3154	15098	18252	Voltaire

1474	http://en.wikipedia.org/wiki/Jean-François_Marmontel	marmojeanf002487	Jean François Marmontel	"Marmontel, Jean François"					Yes	Yes			Yes	Yes			Neuf Sœurs	Male	7/11/1723	1723	12/31/1799	1799	Bort-les-Orgues	France	Habloville	France	 	 	Voltaire	 	D'Alembert	 	 		http://upload.wikimedia.org/wikipedia/commons/d/dc/Jean-Francois_Marmontel.jpg	7393886	http://viaf.org/7393886	76	31	107	Marmontel

1475	http://en.wikipedia.org/wiki/Nicolas_Chamfort	chamfsebas000591	Sébastien Roch Nicolas Chamfort	"Chamfort, Sébastien Roch Nicolas"					Yes		Yes			Yes	Yes		Neuf Sœurs	Male	4/6/1740	1740	4/13/1794	1794	Clermont-Ferrand	France		unknown	 	 	Voltaire	Rousseau	 	 	 		upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Nicolas_Chamfort.jpg/220px-Nicolas_Chamfort.jpg	31994287	http://viaf.org/31994287	7	4	11	

1476	http://en.wikipedia.org/wiki/Benjamin_Franklin	frankbenja001626	Benjamin Franklin	"Franklin, Benjamin"										Yes			Neuf Sœurs	Male	1/6/1706	1706	4/17/1790	1790	Boston	America	Philadelphia	America	 	 	 	 	D'Alembert	Hume	 		upload.wikimedia.org/wikipedia/commons/thumb/c/cc/BenFranklinDuplessis.jpg/220px-BenFranklinDuplessis.jpg	56609913	http://viaf.org/56609913	41	36	77	Franklin

1477	http://en.wikipedia.org/wiki/Denis_Dodart	dodardenis004745	Denis Dodart	"Dodart, Denis"					Yes		Yes							Male	1634-00-00	1634	9/5/1707	1707	Paris	France	Paris	France	 	 	 	 	 	 	 		upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Denis_Dodart_1634-1707.jpg/220px-Denis_Dodart_1634-1707.jpg	17320058	http://viaf.org/17320058	0	1	1	

1478	http://en.wikipedia.org/wiki/Louis_d'Aubusson_de_La_Feuillade	aubuslouis000806	"Louis d'Aubusson, duc de La Feuillade"	"Aubusson, Louis d', duc de La Feuillade"	Yes													Male	1673-00-00	1673	1/28/1725	1725		France	Marly-le-Roi	France	 	 	Voltaire	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/d/d8/Louis_d%27Aubusson%2C_duc_de_La_Feuillade.jpg	171010739	http://viaf.org/viaf/171010739	1	0	1	

1479	http://en.wikipedia.org/wiki/Claude_Alexandre_de_Bonneval	bonneclaud000666	"Claude Alexandre de Bonneval, comte de Bonneval"	"Bonneval, Claude Alexandre de, comte de Bonneval"	Yes	Became a Turk!												Male	7/14/1675	1675	3/23/1747	1747		France	Istanbul	Turkey	 	 	Voltaire	 	 	 	 		upload.wikimedia.org/wikipedia/commons/thumb/3/34/Bonneval-pasha.jpg/250px-Bonneval-pasha.jpg	19812753	http://viaf.org/19812753	0	1	1	

1480	"http://en.wikipedia.org/wiki/Jeanne_Agnès_Berthelot_de_Pléneuf,_marquise_de_Prie"	berthjeann000275	"Jeanne Agnès Berthelot de Pléneuf, marquise de Prie"	"Berthelot de Pléneuf, Jeanne Agnès, marquise de Prie"	Yes													Female	1698-00-00	1698	1727-00-00	1727		France		unknown	 	 	 	 	 	 	 			65159234	http://viaf.org/65159234	0	1	1	

1481	http://en.wikipedia.org/wiki/Armand_de_Vignerot_du_Plessis	duplelouis001387	"Louis François Armand Du Plessis, duc de Richelieu"	"Du Plessis, Louis François Armand, duc de Richelieu"	Yes				Yes									Male	3/13/1696	1696	8/8/1788	1788	Paris	France	Paris	France	 	 	Voltaire	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/6/63/Jean-Marc_Nattier_%281685-1766%29_-_Portret_van_maarschalk_hertog_Richelieu_-_Lissabon_Museu_Calouste_Gulbenkian_21-10-2010_13-34-54.jpg	69041169	http://viaf.org/69041169	269	33	302	

1482	http://en.wikipedia.org/wiki/Guillaume_Amfrye_de_Chaulieu	amfryguill000953	Guillaume Amfrye de Chaulieu	"Amfrye de Chaulieu, Guillaume"	Yes			Catholic_Clergy										Male	1639-00-00	1639	6/27/1720	1720	Fontenay	France		unknown	 	 	Voltaire	 	 	 	 		upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Guillaume_Amfrye_Chaulieu.jpg/235px-Guillaume_Amfrye_Chaulieu.jpg	27174209	http://viaf.org/27174209	2	2	4	

1483	"http://en.wikipedia.org/wiki/Jean-Frédéric_Phélypeaux,_Count_of_Maurepas"	phelyjeanf002074	"Jean Frédéric Phélypeaux, comte de Maurepas"	"Phélypeaux, Jean Frédéric, comte de Maurepas"	Yes				Yes		Yes							Male	7/9/1701	1701	11/21/1781	1781	Versailles	France	Versailles	France	 	 	Voltaire	 	 	 	 			19790656	http://viaf.org/19790656	27	32	59	Maurepas

1484	http://en.wikipedia.org/wiki/Honor%C3%A9-Armand_de_Villars	ducdehonor001983	"Honoré Armand Hector de Villars, duc de Villars"	"Villars, Honoré Armand Hector de, duc de Villars"	Yes				Yes									Male	12/4/1702	1702	1770-05-00	1770		France		unknown	 	 	Voltaire	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/e/ee/Honor%C3%A9-Armand_de_Villars.PNG	44290082	http://viaf.org/viaf/44290082/	3	4	7	

1485	http://en.wikipedia.org/wiki/Charles_Collé	collecharl000703	Charles Collé	"Collé, Charles"														Male	4/14/1709	1709	11/3/1783	1783	Paris	France	Paris	France	 	 	 	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/f/f6/Charles_Coll%C3%A9.jpg	29543878	http://viaf.org/29543878	0	5	5	

1486			Mme Balincourt	"Balincourt, Mme"														Female																							

1487	"https://fr.wikipedia.org/wiki/Charles_de_Lorraine,_comte_d%27Armagnac"		"Charles de Lorraine, comte d'Armagnac"	"Lorraine, Charles de, comte d'Armagnac"	Yes													Male																							

1488			"Louis Phélypeaux, comte de Saint-Florentin"	"Phélypeaux, Louis, comte de Saint-Florentin"	Yes													Male	1705		1777																				

1489	http://en.wikipedia.org/wiki/Louis_de_Cahusac		Louis de Cahusac	"Cahusac, Louis de"	Yes								Yes					Male	1706-04-06	1706	1759-06-22	1759	Montauban	France	Paris	France															

1490	https://en.wikipedia.org/wiki/Joseph_S%C3%A9guy		abbé Joseph Séguy	"Séguy, Joseph"			abbé	Catholic_Clergy	Yes									Male	8/25/1689	1689	3/25/1736	1736	Rodez	France	Paris	France										66457572	http://viaf.org/viaf/66457572				

1491			Pierre Jéliotte	"Jéliotte, Pierre"														Male																							

1492			Lolotte Camasse	"Camasse, Lolotte"														?																							

1493			Marie-Maximilienne-Françoise de Longeville	"Longeville, Marie-Maximilienne-Françoise de"	Yes													Female																							

1494	http://en.wikipedia.org/wiki/Alexis_Piron	pironalexi002844	Alexis Piron	"Piron, Alexis"							Yes	Yes						Male	1689-00-00	1689	1773-00-00	1773	Dijon	France	Paris	France	 	 	Voltaire	 	 	 	 		upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Alexis_Piron.jpg/220px-Alexis_Piron.jpg	76321392	http://viaf.org/76321392	5	18	23	

1495			abbé Pérginy	"Pérginy, abbé"				Catholic_Clergy										Male																							

1496			Benoit-Etienne Berthier	"Berthier, Benoit-Etienne "														Male																							

1497	http://fr.wikipedia.org/wiki/Antoine_de_F%C3%A9riol_de_Pont-de-Veyle	ferioantoi000992	"Antoine de Feriol, comte de Pont-de-Veyle"	"Feriol, Antoine de, comte de Pont-de-Veyle"	Yes													Male	10/1/1697	1697	9/2/1774	1774	Pont-de-Veyle	France	Paris	France	 	 	Voltaire	 	 	 	 			59159024	"https://viaf.org/viaf/59159024/#Pont-de-Veyle,_1697-1774"	10	0	10	

1498			marquis de Crèvecoeur	"Crèvecoeur, marquis de "														Male																							

1499			marquise de Crèvecoeur	"Crèvecoeur, marquis de "														Female																							

1500			comte de Rastignac	"Rastignac, comte de"														Male																							

1501			daughter of duchesse du Maine	"Maine, duchesse - daughter of"														Female																							

1502			Princesse de Lambesc	"Lambesc, Princesse de"														Female																							

1503			daughter of princesse de Lambesc	"Lambesc, Princesse de - daughter of"														Female																							

1504			chevalier de Meslé	"Meslé, chevalier de"														Male																							

1505			Marquis de Fimarcon	"Fimarcon, Marquis de "														Male																							

1506			marquis de Villaines	"Villaines, marquise de"														Male																							

1507			abbé de Béthune	"Béthune, abbé de"	Yes			Catholic_Clergy										Male																							

1508			marquis de Saint-Pierre	"Saint-Pierre, marquis de"	Yes													Male																							

1509			marquis de Surgères	"Surgères, marquis de "	Yes													Male																							

1510			bishop of Metz	"Metz, bishop of"														Male																							

1511	"http://en.wikipedia.org/wiki/Gilles_de_Souvré,_Marquis_de_Courtanvaux,_Baron_de_Lezines"		"Gilles de Souvré, Marquis de Courtanvaux, Baron de Lezines"	"Souvré, Gilles de, Marquis de Courtanvaux, Baron de Lezines"	Yes													Male	1540		1626																				

1512	http://en.wikipedia.org/wiki/Melchior_de_Polignac		Melchior de Polignac	"Polignac, Melchior de"	Yes			Catholic_High-ranking officials 										Male	1661-10-11		1742-11-20		Le Puy-en-Velay		Paris											89067645	https://viaf.org/viaf/89067645/				

1513			Silva	Silva 														Male																							

1514			Lord Annandale	"Annandale, Lord"														Male																							

1515	http://en.wikipedia.org/wiki/Anne_de_Rohan-Chabot		"Anne de Rohan-Chabot, dame de Fontenay, princesse de Soubise"	"Rohan-Chabot, Anne de, dame de Fontenay, princesse de Soubise"	Yes													Female	1648		1709-02-04				Paris																

1516			M de Plainmont	"Plainmont, M. de"	Yes													Male																							

1517			duc de Vaujour	"Vaujour, duc de"	Yes													Male																							

1518			marquis d'Armenonville	"d'Armenonville, marquis"														Male																							

1519			"Le Clerc de La Bruère, Claude-Antoine"	"Le Clerc de La Bruère, Claude-Antoine"	Yes													Male																							

1520	http://fr.wikipedia.org/wiki/Martial-Louis_de_Beaupoil_de_Saint-Aulaire		Martial-Louis de Beaupoil de Saint-Aulaire (??? or just Louis?)	"Saint-Aulaire, Martial-Louis de Beaupoil de "	Yes			Clergy_Catholic										Male	1719-01-01	1719	1798-03-17	1798	Gorre	France	Fribourg-en-Brisgau	Germany															

1521	https://en.wikipedia.org/wiki/Valentin_Conrart		Valentin Conrart	"Conrart, Valentin"				Protestant_Calvanist										Male	1603	1603	1675-09-23	1675	Paris	France	Paris	France									https://upload.wikimedia.org/wikipedia/commons/5/5c/Valentin_Conrart.jpg	36916524	https://viaf.org/viaf/36916524				

1522			Henriette de Coligny de La Suze	"La Suze, Henriette de Coligny, comtesse de"														Female																		19832128	http://viaf.org/viaf/19832128				

1523			Mlle Bocquet	"Bocquet, Mlle"														Female			1660				Paris																

1524			Mme d'Aligre	"d'Aligre, Mme"	Yes													Female																							

1525			Mme de Platbuisson	"Platbuisson, Mme de"														Female																							

1526			"Françoise d'Aubigné, Marquise de Maintenon"	"d'Aubigné, Françoise, Marquise de Maintenon"	Yes													Female	1635-11-27		1719-04-15		Niort		Saint-Cyr-l'École											95293754					

1527			Mme Argonnais	"Argonnais, Mme"														Female																							

1528			Mme d'Oseville	"d'Oseville, Mme"	Yes													Female																							

1529			Mlle d'Aumale	"d'Aumale, Mlle"	Yes													Female																							

1530			Mlle du Val	"Val, Mlle du"	Yes													Female																							

1531			Catherine Françoise d' Arpajon	"d' Arpajon, Catherine Françoise "	Yes													Female																							

1532			Angélique Robineau	"Robineau, Angélique "														Female																							

1533			marquise de Saint-Ange	"Saint-Ange, marquise de"	Yes													Female																							

1534			"Madeleine de Souvré, marquise de Sablé"	"Souvré, Madeleine de, marquise de Sablé"	Yes													Female	1599		1678-01-16				"Port-Royal Abbey, Paris"																

1535			duchesse de Saint-Simon		Yes													Female																							

1536			Mme la présidente de Martigny de Rouen		Yes													Female																							

1537			comtesse de Maure		Yes													Female																							

1538			comtesse de Brégy		Yes													Female																							

1539	"http://en.wikipedia.org/wiki/Marie_de_Rabutin-Chantal,_marquise_de_Sévigné"		"Marie de Rabutin-Chantal, marquise de Sévigné"		Yes													Female	1626-02-05	1626	1696-04-17	1696	Paris	France	Grignan	France									http://upload.wikimedia.org/wikipedia/commons/9/9f/Marquise_de_Sévigné.jpg	32002865	http://viaf.org/viaf/32002865				

1540			Mme de Barré		Yes													Female																							

1541			Eléonore de Rohan-Montbazon		Yes													Female																							

1542			abesse de Malnoue		Yes		abesse	Catholic_Clergy										Female																							

1543			Mme du Plessis-Guénégaud		Yes													Female																							

1544			Mme du Plessis-Bellière		Yes													Female																							

1545			Mme de Montbazon		Yes													Female																							

1546			Mme Marpon															Female																							

1547			Mme Tamponnet															Female																							

1548			Marie du Pré		Yes													Female																							

1549			Mlle Chéron															Female																							

1550			Mlle de La Vergne		Yes													Female																							

1551	http://en.wikipedia.org/wiki/Marie-Jeanne_L'Héritier		Marie-Jeanne L'Héritier de Villandon 	"L'Héritier de Villandon, Marie-Jeanne"														Female																	http://upload.wikimedia.org/wikipedia/commons/6/6a/Mlle_L%27Héritier.jpg	95237231	https://viaf.org/viaf/95237231				

1552			Marguerite Cornuel															Female																							

1553	https://en.wikipedia.org/wiki/Madeleine_de_Scud%C3%A9ry		Madeleine de Scudéry	"Scudéry, Madeleine de"	Yes													Female	1607-11-17	1607	1701-06-02		Le Havre	France	Paris	France									https://upload.wikimedia.org/wikipedia/commons/b/be/Mme_de_Scudery.jpg	14776619	http://viaf.org/viaf/14776619				

1554			Mme Aragonnais															Female																							

1555			Mme d'Aligre		Yes													Female																							

1556			Marie Robineau	"Robineau, Marie"														Female																							

1557			Mlle Bocquet															Female			1660				Paris	France															

1558			Mlle de Vandy	"Vandy, Catherine d'Aspremont de"	Yes													Female		1620		1685														286656274	http://viaf.org/viaf/286656274				

1559			"Jacques-René de Brisay de Denonville, Marquis de Denonville"		Yes													Male	1637-12-10	1637	1710-09-22	1710																			

1560	http://en.wikipedia.org/wiki/Antoine_Godeau		Antoine Godeau	"Godeau, Antoine"			évêque	Catholic_Clergy	Yes		Yes							Male	1605-09-24	1605	1672-04-21	1672	Dreux	France	Vence	France										44299480	http://viaf.org/viaf/44299480				

1561			Marie Le Gendre															Female																							

1562			Marguerite Cornuel															Female																							

1563			Raincy															Male																							

1564			Mme du Plessis		Yes													Female																							

1565			César de Termes	"Saint-Lary Auguste César de, Termes baron de?"	Yes													Male				1621														304137457	http://viaf.org/viaf/304137457				

1566	http://en.wikipedia.org/wiki/Paul_Scarron		Paul Scarron	"Scarron, Paul"														Male	1610-07	1610	1660-10-06	1660	Paris	France	Paris	France									http://upload.wikimedia.org/wikipedia/commons/d/d4/Paul_Scarron_2.jpg	9853373	http://viaf.org/viaf/9853373				

1567			Mme des Pennes de Marseille		Yes													Female																							

1568			Mlle Paulet															Female																							

1569			Julie de Montausier		Yes													Female																		162341249					

1570			Mme de Maure		Yes													Female																							

1571	http://en.wikipedia.org/wiki/Jean-Baptiste_Morvan_de_Bellegarde		Jean-Baptiste Morvan de Bellegarde	"Morvan de Bellegarde, Jean-Baptiste"			abbé	Jesuit										Male	1648-08-30	1648	1734-04-26	1734	Nantes	France												36950070	http://viaf.org/viaf/36950070				

1572			Pierre Taisand	"Taisand, Pierre"														Male	1/7/1644	1644	1715	1715	Dijon	France		France										12682424	http://viaf.org/viaf/12682424				

1573	https://en.wikipedia.org/wiki/Jean_Chapelain		Jean Chapelain	"Chapelain, Jean"					Yes		Yes							Male	1595-12-04	1595	1674-02-22	1674	Paris	France	Paris	France									https://upload.wikimedia.org/wikipedia/commons/c/c6/Jean_Chapelain.jpg	94902	https://viaf.org/viaf/94902				

1574	https://en.wikipedia.org/wiki/Paul_Pellisson		Paul Pellisson					Protestant	Yes		Yes							Male	1624-10-30	1624	1693-02-07	1693	Béziers	France	Paris	France									https://upload.wikimedia.org/wikipedia/commons/3/35/Paul_Pellisson.jpg	32040129	http://viaf.org/viaf/32040129				

1575	http://en.wikipedia.org/wiki/Marquis_de_Condorcet	caritmarie000533	"Marie Jean Antoine Nicolas de Caritat, marquis de Condorcet"	"Caritat, Marie Jean Antoine Nicolas de, marquis de Condorcet"	Yes				Yes		Yes					Yes		Male	9/17/1743	1743	3/28/1794	1794	Ribémont	France	Bourg-la-Reine	France	 	 	Voltaire	Rousseau	D'Alembert	 	 		upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Nicolas_de_Condorcet.PNG/220px-Nicolas_de_Condorcet.PNG	34454867	http://viaf.org/34454867	73	38	111	Condorcet

1576	http://en.wikipedia.org/wiki/Benjamin_Constant	constbenja003802	Benjamin Constant	"Constant, Benjamin"														Male	10/25/1767	1767	12/8/1830	1830	Lausanne	Switzerland	Paris	France	 	 	 	 	 	 	Bentham		upload.wikimedia.org/wikipedia/commons/thumb/e/ef/BenjaminConstant.jpg/250px-BenjaminConstant.jpg	45095766	http://viaf.org/45095766	2	1	3	

1577	"http://en.wikipedia.org/wiki/Louise_Marie_Ad%C3%A9la%C3%AFde_de_Bourbon-Penthi%C3%A8vre,_Duchess_of_Orl%C3%A9ans"		"Marie-Adélaïde de Bourbon, duchesse d'Orléans"	"Bourbon, Marie-Adélaïde de, duchesse d'Orléans"	Yes													Female																	http://upload.wikimedia.org/wikipedia/commons/2/2d/Luisa_Maria_Adelaida_de_Borbon_Penthievre22.jpg						

1578			General d'Arblay		Yes													Male																		45493983					

1579			Pertosa															Male																							

1580			Fanny Randall															Female		1777		1833														259797369	"https://viaf.org/viaf/259797369/#Randall,_Frances_1777-1833"				

1581	http://en.wikipedia.org/wiki/Adelbert_von_Chamisso		Adelbert von Chamisso		Yes													Male	1781-01-30	1781	1838-08-21	1838	Champagne	France	Berlin	Germany										4927907	https://viaf.org/viaf/4927907/				

1582	"http://en.wikipedia.org/wiki/Amable_Guillaume_Prosper_Brugière,_baron_de_Barante"		"Amable Guillaume Prosper Brugière, baron de Barante"															Male	1782-06-10	1782	1866-11-22	1866		France												24699301	https://viaf.org/viaf/24699301/				

1583	http://en.wikipedia.org/wiki/Lord_Byron		Lord Byron															Male	1/22/1788	1788	4/19/1824	1824	London	England	Missolonghi	Greece									http://upload.wikimedia.org/wikipedia/commons/d/d4/Byron_1824.jpg						

1584	http://en.wikipedia.org/wiki/George_Ticknor		George Ticknor															Male	8/1/1791	1791	1/26/1871	1871	Boston	United States	Boston	United States										49449928	https://viaf.org/viaf/49449928/				

1585	http://en.wikipedia.org/wiki/Albert_Jean_Michel_de_Rocca		Albert Jean Michel de Rocca		Yes													Male	1788	1788	1818-01-31	1818														107596338	https://viaf.org/viaf/107596338/				

1586			d'Altona		Yes																																				

1587			comte de Sabrun																																						

1588	"http://en.wikipedia.org/wiki/Louis,_comte_de_Narbonne-Lara"		Vicomte Louis de Narbonne		Yes													Male	8/23/1755	1755	11/17/1813	1813	Colorno	Italy	Torgau	Germany															

1589	http://en.wikipedia.org/wiki/Mathieu_de_Montmorency		Mathieu de Montmorency		Yes													Male	1767-07-10		1826-03-24		Paris	France												66610110					

1590	http://en.wikipedia.org/wiki/Antoine_Barnave		Antoine Barnave															Male	1761-10-22		1793-11-29		Grenoble	France	Paris	France										19692088	https://viaf.org/viaf/19692088/				

1591	"https://en.wikipedia.org/wiki/Alexandre-Th%C3%A9odore-Victor,_comte_de_Lameth"		"Alexandre-Théodore-Victor, comte de Lameth"															Male		1756		1829	Paris	France	Paris	France										41993594					

1592	"http://en.wikipedia.org/wiki/Laure_Junot,_Duchess_of_Abrantes"		Madame Junot															Female	11/6/1784		6/7/1838															56621157	https://viaf.org/viaf/56621157/				

1593	http://en.wikipedia.org/wiki/Charles_Malo_François_Lameth		Charles Malo François Lameth															Male	1757-10-05	1757	1832-12-28	1832	Paris	France		France										29642777	https://viaf.org/viaf/29642777/				

1594	http://en.wikipedia.org/wiki/François_Barbé-Marbois		François Barbé-Marbois															Male	1745-01-31	1745	1837-02-12	1837	Metz		Paris	France										9958036	https://viaf.org/viaf/9958036/				

1595			Garot															Male																							

1596	http://en.wikipedia.org/wiki/Madame_de_Krudener		Barbara von Krüdener		Yes													Female	1764-11-22	1764	1824-12-25	1824	Riga		Bilohirsk																

1597	http://en.wikipedia.org/wiki/Anne-Adrien-Pierre_de_Montmorency-Laval		Anne-Adrien-Pierre de Montmorency-Laval		Yes													Male	1768-10-29	1768	1837-06-16	1837	Paris	France	Paris	France										281994258					

