SP ID	Source	EgoNetworksCombined	Wikipedia URL	EE ID	Full Name	Full Name Reversed	Particule?	Occupation	Political rank	Military rank	Relationships	Aristo title	Clerical title	Knowledge Network	Social Network	Professional Network	Religious Network	Academies	Royal Academy	Institut de France	Academy_single	Academiy_single_provincial	Salons	Encyclopedistes	Freemason	Jacobin	Société des Trente	Lodge	GenderGroup	Nationality	Birth Date	Birth Year	Death Date	Death Year	Birth City	Birth Country	Death City	Death Country	LockeNet	ASmithNet	VoltaireNet	RousseauNet	D'AlembertNet	HumeNet	BenthamNet	Column6	Wikipedia Image Link	VIAF ID	VIAF URL	RecipientLetterCount by EE ID	AuthorLetterCount by EE ID	Total Letters	CNRS-D ID
1064	Kafker	Encyclopedistes			Louis-Jacques Goussier	"Goussier, Louis-Jacques"		"technician,artist"						Sciences_Mathematical		"Artist, Artisan, Education"								Yes					Male	French		1722		1799	Paris	France	Paris	France															
1065	Kafker	Encyclopedistes			Philibert Gueneau de Montbeillard	"Gueneau de Montbeillard, Philibert"	Yes	"scholar,writer,rural property owner"						"Letters_Philosophical, Sciences_Natural"	"Nobility, Elite"	Legal		Académie of Dijon						Yes					Male	French		1720		1785	Semur-en-Auxois	France	Semur-en-Auxois	France															
1066	Kafker	Encyclopedistes			François Jacques Guillotte	"Guillotte, François Jacques"		police officer						Sciences_Natural	"Military, Government"									Yes					Male	French				1766			Paris	France															
1067	Kafker	Encyclopedistes			Jean-Étienne Ligenza Kurdwanowski	"Kurdwanowski, Jean-Étienne Ligenza"		"officer,courtier"	"capitaine, commandant de bataillon, lieutenant-colonel"					Sciences_Mathematical	"Court, Military, Nobility, Elite"			Berlin Academy						Yes					Male	"Polish, French"		1680		1780	Radzanôw	Poland	Lunéville	France															
1068	Kafker	Encyclopedistes			La Bassée	La Bassée		encyclopedist						Letters										Yes					Male	French																							
1069	Kafker	Encyclopedistes			Jean-Baptiste de La Chapelle	"La Chapelle, abbé Jean-Baptiste de"	Yes	"mathematician,teacher"					abbé	"Sciences_Mathematical, Sciences_Natural"		Education	Catholic_Clergy	"Royal Society, Academy of Rouen, Academy of Dijon"						Yes					Male	French																							
1070	Kafker	Encyclopedistes			Antoine-Claude-Pierre Masson de La Motte Conflans	"Masson de La Motte Conflans, Antoine-Claude-Pierre"	Yes	"lawyer,provincial functionary"	maire					Political Economy	Government	Legal		Société littéraire de Châlons-sur-Marne			Yes	Yes		Yes					Male	French		1727		1801	Vertus	France	Vertus	France															
1071	Kafker	Encyclopedistes			Paul Landois	"Landois, Paul"		"writer,lawyer"						Letters_Literary		"Legal, Cultural"								Yes					Male	French					Paris	France																	
1072	Kafker	Encyclopedistes			Guillaume Le Blond	"Le Blond, Guillaume"		"teacher,tutor,author of handbooks"						Sciences_Mathematical	Government	Education								Yes					Male	French		1707		1781	Paris	France	Versailles	France															
1073	Kafker	Encyclopedistes			André Lefebvre	"Lefebvre, André"		tutor						"Letters_Philosophical, Letters_Literary"		"Legal, Education"								Yes					Male	French		1718		1768	Troyes	France	Paris	France															
1074	Kafker	Encyclopedistes	https://en.wikipedia.org/wiki/Louis-Guillaume_Le_Monnier		Louis-Guillaume Le Monnier	"Le Monnier, Louis-Guillaume"		"physician,courtier,teacher,scholar"						"Sciences_Natural, Sciences_Mathematical"	"Court, Government"	Education		"Académie des sciences, Royal Society"	Yes	Yes				Yes					Male	French		1717		1799	Paris	France	Montreuil	France															
1075	Kafker	Encyclopedistes			Jean-Baptiste-Pierre Le Romain	"Le Romain, Jean-Baptiste-Pierre"		"engineer,encyclopedist"						"Sciences_Natural, Political Economy"		Other								Yes					Male	French																							
1076	Kafker	Encyclopedistes			Charles Le Roy	"Le Roy, Charles"		"physician,professor,scholar"						"Sciences_Medicine, Sciences_Natural"		"Medical, Education"		"Académie des sciences, Royal Society, Société royale de Médecine de Paris"						Yes					Male	French		1726		1779	Paris	France	Paris	France															
1077	Kafker	Encyclopedistes			"Claude-François- Adrien, marquis de Lezay-Marnésia"	"Lezay-Marnésia, Claude-François- Adrien, marquis de"		"writer,officer,farmer,politician"				marquis		"Letters_Literary, Sciences_Natural, Political Economy"	"Nobility, Government, Military, Elite"	Gardening-farming								Yes					Male	French																							
1078	Kafker	Encyclopedistes	https://en.wikipedia.org/wiki/Antoine_Louis		Antoine Louis	"Louis, Antoine"		surgeon						Sciences_Medicine	Elite	Medical		Académie royale de chirurgie						Yes					Male	French		1723		1792	Metz	France	Paris	France															
1079	Kafker	Encyclopedistes			J.R. Lucotte	"Lucotte, J.R."		"artist,technician,architect"						Letters		"Artist, Architecture"								Yes					Male	French																							
1080	Kafker	Encyclopedistes			Magimel	Magimel		goldsmith						Sciences_Natural		Artisan								Yes					Male	French					Paris	France																	
1081	Kafker	Encyclopedistes			Edme-François Mallet 	"Mallet, abbé Edme-François"		"priest,writer,tutor,professor"					abbé	"Letters_Literary, Letters_Religious, Political Economy"	Elite	Education	Catholic_Clergy							Yes					Male	French		1713		1755	Melun	France	Châteaurenard	France															
1082	Kafker	Encyclopedistes			Paul-Jacques Malouin	"Malouin, Paul- Jacques"		"physician,professor"						"Sciences_Medicine, Sciences_Natural"	Court	"Medical, Education"								Yes					Male	French		1701		1778	Caen	France	Versailles	France															
1083	Kafker	Encyclopedistes			Charles Millot	"Millot, Charles"		priest					curé	Letters_Philosophical			Catholic_Clergy	Société littéraire de Châlons-sur-Marne						Yes					Male	French		1717		1769			Brabant-le-Roi	France															
1084	Kafker	Encyclopedistes			Monnoye	Monnoye		encyclopedist						Sciences_Natural										Yes					Male	French																							
1085	Kafker	Encyclopedistes			Didier-François d'Ardais de Montamy	"Montamy, Didier-François d'Ardais de"	Yes	"maître d'hôtel,ceramist"						"Sciences_Natural, Letters"	"Court, Nobility"	Artisan								Yes					Male	French		1702		1765	Caen	France	Paris	France															
1086	Kafker	Encyclopedistes			Antoine Gautier de Montdorge	"Montdorge, Antoine Gautier de"	Yes	"financier,royal functionary,writer"						"Sciences_Natural, Letters_Literary"	Government	Finance-banking		Academy of Lyon						Yes					Male	French		1701		1768	Lyon	France	Paris	France															
1087	Kafker	Encyclopedistes			Jean-Denis de Montlovier	"Montlovier, Jean-Denis de"	Yes	officer						Letters_Literary	"Military, Nobility"	Legal								Yes					Male	French		1733		1804	Valence	France	Dagues	France															
1088	Kafker	Encyclopedistes			Sauveur-François Morand	"Morand, Sauveur-François"		"surgeon,scholar,professor"						"Sciences_Medicine, Sciences_Natural"	Elite	"Medical, Education"		"Académie des sciences, Royal Society, Académie royale de chirurgie"						Yes					Male	French		1695		1773	Paris	France	Paris	France															
1089	Kafker	"Encyclopedistes, Stael"			Louis Necker de Germanie	"Necker de Germanie, Louis"	Yes	"professor,businessman"						Sciences_Natural	Elite	"Education, Finance-banking"		Académie des sciences					Stael	Yes					Male	Swiss		1730		1804	Gevena	Switzerland	Gevena	Switzerland															
1090	Kafker	Encyclopedistes			Michal Kazimierz Oginsky	"Oginsky, Michal Kazimierz"		aristocrat				"comte, prince"		Letters	"Elite, Nobility, Court, Military"	"Cultural, Artist"								Yes					Male	Polish		1728		1800	Warsaw	Poland	Warsaw	Poland															
1091	Kafker	Encyclopedistes			Paillasson	Paillasson		"expert on writing and calligraphy,poet"						Letters_Literary		Cultural								Yes					Male	French				1789																			
1092	Kafker	Encyclopedistes			Jean-Baptiste Michel Papillon	"Papillon, Jean-Baptiste Michel"		engraver						Letters		"Artist, Artisan"		Société académique des Arts						Yes					Male	French		1698		1776	Paris	France	Paris	France															
1093	Kafker	Encyclopedistes			Jean-Baptiste Paris de Meysieu	"Paris de Meysieu, Jean-Baptiste"	Yes	specialist on educational administration							"Nobility, Government, Elite"	"Legal, Education"								Yes					Male	French		1718		1778	Paris	France	Paris	France															
1094	Kafker	Encyclopedistes			Antoine Penchenier	"Penchenier, Antoine"		physician						Sciences_Medicine		"Medical, Education"								Yes					Male	French				1761			Montélimar	France															
1095	Kafker	Encyclopedistes			Jean Pestré	"Pestré, abbé Jean"		"priest,tutor"					abbé	"Letters_Philosophical, Letters"		Education	Catholic_Clergy							Yes					Male	French		1723		1821	Saint-Geniez d'Olt	France	Paris	France															
1096	Kafker	Encyclopedistes			Antoine Petit	"Petit, Antoine"		"physician,professor"						Sciences_Medicine	Court	"Medical, Education"		Académie des sciences						Yes					Male	French		1722		1794	Orléans	France	Orléans	France															
1097	Kafker	Encyclopedistes			"Prades, abbé Jean Martin de"	"Prades, abbé Jean Martin de"	Yes	priest							Nobility		Catholic_Clergy							Yes					Male	French																							
1098	Kafker	Encyclopedistes			Rallier Des Ourmes	Rallier Des Ourmes		judge						"Sciences_Mathematical, Letters_Religious, Letters_Antiquarian"	"Government, Nobility"	Legal		Société d'Agriculture de Commerce et des Arts de Bretagne						Yes					Male	French		1701		1771	Vitré	France	Vitré	France															
1099	Kafker	Encyclopedistes			Didier Robert De Vaugondy	"Robert De Vaugondy, Didier"	Yes	geographer						Sciences_Natural	Court									Yes					Male	French		1723		1786	Paris	France	Paris	France															
1100	Kafker	Encyclopedistes			Jean Romilly	"Romilly, Jean"		"clockmaker,bookseller,editor"								"Artisan, Publishing, Cultural"								Yes					Male	Swiss		1714		1794																			
1101	Kafker	Encyclopedistes			Antoine de Seguiran	"Seguiran, Antoine de"	Yes	encyclopedist				chevalier		Letters_Philosophical	"Nobility, Military"									Yes					Male	French																							
1102	Kafker	Encyclopedistes			Pierre Augustin Boissier de la Croix de Sauvages	"Sauvages, abbé Pierre Augustin Boissier de la Croix de"	Yes	"scholar,professor,priest"					abbé	"Letters_Literary, Sciences_Natural"	Nobility	Education	Catholic_Clergy	"Société scientifique et littéraire d'Alais, Société royale des sciences de Montpellier"						Yes					Male	French		1710		1795	Aies	France	Aies	France															
1103	Kafker	Encyclopedistes	https://en.wikipedia.org/wiki/Pierre_Soubeyran		Pierre Soubeyran	"Soubeyran, Pierre"		"artist,engraver,school administrator,architect"						Sciences		"Artist, Artisan, Education, Architecture"		Académie des sciences						Yes					Male	Swiss		1709		1775	Genevra	Switzerland	Genevra	Switzerland															
1104	Kafker	Encyclopedistes			Pierre Tarin	"Tarin, Pierre"		"scholar,probably a physician"						Sciences_Medicine		Medical								Yes					Male	French		1721		1793	Courtenay	France	Courtenay	France															
1105	Kafker	Encyclopedistes			Thomas	Thomas		encyclopedist						Letters										Yes					Male	French																							
1106	Kafker	Encyclopedistes			Urbain de Vandenesse	"Vandenesse, Urbain de"	Yes	physician						Sciences_Medicine		Medical								Yes					Male	French				1753																			
1107	Kafker	Encyclopedistes			Gabriel-François Venel	"Venel, Gabriel-François"		"scholar,physician,professor"						"Sciences_Medicine, Sciences_Natural"		"Education, Medical"		Société royale des sciences de Montpellier						Yes					Male	French		1723		1775	Tourbes	France	Montpellier	France															
1108	Kafker	Encyclopedistes			"Villiers, Jacques-François de"	"Villiers, Jacques-François de"	Yes	"physician,writer"						"Sciences_Natural, Sciences_Medicine"										Yes					Male	French		1727		1790	Saint-Maixent	France	Paris	France															
1109	Kafker	Encyclopedistes			Vineras	Vineras		huntsman						Letters	Court	Artisan								Yes					Male	French																							
1110	Kafker	Encyclopedistes			"Voglïe, Jean de"	"Voglïe, Jean de, appelé aussi Jean Bentivoglio"	Yes	engineer						Sciences	"Government, Nobility"	Other								Yes					Male	French		1723		1777																			
1111	Kafker	Encyclopedistes	https://en.wikipedia.org/wiki/Pierre-Jacques_Willermoz		Pierre-Jacques Willermoz	"Willermoz, Pierre-Jacques"		"physician,professor"						"Sciences_Medicine, Sciences_Natural"	Nobility	"Medical, Education"		"Academy of Lyon, Société d'agriculture de Lyon"						Yes					Male	French		1735		1799	Lyon	France	Lyon	France															
1112	Kafker	Encyclopedistes			abbé Claude Yvon	"Yvon, abbé Claude"		"priest,writer"					abbé	"Letters_Philosophical, Letters_Religious"			Catholic_Clergy							Yes					Male	French		1714		1791	Mamers	France	Paris	France															
1113	"EE, Kafker"	"Voltaire, Encyclopedistes"	https://en.wikipedia.org/wiki/Nicolas_Lenglet_Du_Fresnoy	lenglnicol002315	Nicolas Lenglet Du Fresnoy	"Lenglet Du Fresnoy, Nicolas"	Yes	"historian,author,geographer,philosopher"	agent diplomatique				abbé	"Letters_Literary, Letters_Philosophical, Sciences_Natural"	Government		Catholic_Clergy							Yes					Male	French	10/5/1674	1674	1/16/1755	1755	Beauvais	France	Paris	France	 	 	Voltaire	 	 	 	 			100003543	http://viaf.org/100003543	0	1	1	
1114	"EE, Kafker"	"Voltaire, Encyclopedistes, Holbach"	http://en.wikipedia.org/wiki/César_Chesneau_Dumarsais	chesncesar000631	César Chesneau Dumarsais	"Chesneau Dumarsais, César"		"philosopher,grammarian,lawyer"						"Letters_Literary, Letters_Philosophical"		Legal							Holbach	Yes					Male	French	7/17/1676	1676	6/11/1756	1756	Marseilles	France	Paris	France	 	 	Voltaire	 	 	 	 			46760279	http://viaf.org/46760279	1	1	2	
1115	"EE, CNRS-D, Kafker"	Encyclopedistes	http://en.wikipedia.org/wiki/François_Quesnay	quesnfranc025341	François Quesnay	"Quesnay, François"		"economist,surgeon"						"Political Economy, Letters_Literary"	Court	Medical		"Académie des sciences, Royal Society"	Yes					Yes					Male	French	6/4/1694	1694	12/16/1774	1774	Merey	France	Versailles	France	 	 	 	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/6/64/Fran%C3%A7ois_Quesnay_02.jpg	7428836	http://viaf.org/7428836	0	0	0	Quesnay
1116	"EE, CNRS-D, Kafker"	"Voltaire, D'Alembert, Rousseau, Encyclopedistes, Holbach"	http://en.wikipedia.org/wiki/Charles_Marie_de_La_Condamine	laconcharl001037	Charles Marie de La Condamine	"La Condamine, Charles Marie de"	Yes	"scientist,physicist,mathematician,explorer"						"Sciences_Mathematical, Letters_Literary, Sciences_Natural"	"Military, Nobility, Elite "	Cultural		"Académie des sciences, Academy of Stanislas, French Academy, Royal Society"	Yes				Holbach	Yes					Male	French	1/28/1701	1701	2/4/1774	1774	Paris	France	Paris	France	 	 	Voltaire	Rousseau	D'Alembert	 	 		upload.wikimedia.org/wikipedia/commons/thumb/3/36/Charles_Marie_de_La_Condamine_1701-1774.jpg/280px-Charles_Marie_de_La_Condamine_1701-1774.jpg	14772060	http://viaf.org/14772060	14	21	35	La Condamine
1117	"EE, CNRS-D, Kafker"	"Voltaire, D'Alembert, Encyclopedistes"	http://en.wikipedia.org/wiki/Jean-Rodolphe_Perronet	perrojeanr002800	Jean-Rodolphe Perronet	"Perronet, Jean-Rodolphe"		"academy member,civil engineer"						Sciences_Natural	"Government, Nobility, Elite"	"Architecture, Other, Education"		"Académie des sciences, Académie royale d’architecture, Académie d'agriculture de France, Royal Swedish Academy of Sciences, Royal Society"	Yes					Yes					Male	French	1708-00-00	1708	1794-00-00	1794	Suresnes	France	Paris	France	 	 	Voltaire	 	D'Alembert	 	 		upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Jean-Rodolphe_Perronet.jpg/220px-Jean-Rodolphe_Perronet.jpg	14798553	http://viaf.org/14798553	3	0	3	Perronet
1118	"CNRS-D, Kafker"	"D'Alembert, Encyclopedistes"	http://en.wikipedia.org/wiki/Andr%C3%A9_le_Breton		André-François Le Breton	"Le Breton, André-François"		"bookseller,printer"						Sciences_Natural	Government	Publishing								Yes					Male	French	1708-00-00	1708	1779-00-00	1779	Paris	 France	Paris	 France	 	 	 	 	D'Alembert	 	 			73936729	http://viaf.org/73936729	0	0	0	Le Breton
1119	"EE, Kafker"	"Voltaire, Rousseau, Encyclopedistes"	http://en.wikipedia.org/wiki/Charles_de_Brosses	brosscharl000917	"Charles de Brosses, baron de Montfalcon"	"Brosses, Charles de, baron de Montfalcon"	Yes	"scholar,magistrate"	"magistrate, conseiller"			baron		"Letters_Literary, Letters_Antiquarian, Sciences_Natural"	"Government, Nobility, Elite"	Legal		"Academy of Inscriptions, Academy of Dijon"	Yes					Yes					Male	French	2/7/1709	1709	5/7/1777	1777	Dijon	France	Paris	France	 	 	Voltaire	Rousseau	 	 	 		http://upload.wikimedia.org/wikipedia/commons/5/56/Charles_de_Brosses_-_Charles_Nicolas_Cochin_II.jpeg	59079671	http://viaf.org/viaf/59079671/	54	52	106	
1120	"EE, CNRS-D, Kafker"	"Voltaire, D'Alembert, Encyclopedistes"	http://en.wikipedia.org/wiki/Claude_Bourgelat	bourgclaud000388	Claude Bourgelat	"Bourgelat, Claude"		veterinarian						"Sciences_Medicine, Sciences_Natural"	Government	"Medical, Education"		"Académie des sciences, Académie d'agriculture de France, Berlin Academy"	Yes					Yes					Male	French	3/27/1712	1712	1/3/1779	1779	Lyons	France	Paris	France	 	 	Voltaire	 	D'Alembert	 	 		upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Bourgelat.png/220px-Bourgelat.png	41870201	http://viaf.org/41870201	3	5	8	Bourgelat
1121	"EE, Kafker"	"Voltaire, Rousseau, Encyclopedistes"	http://dictionnaire-journalistes.gazettes18e.fr/journaliste/630-charles-pesselier	pessecharl002803	Charles-Étienne Pesselier	"Pesselier, Charles-Etienne"		"academic,college principal,poet,author,financier"						"Letters_Literary, Political Economy"		"Education, Finance-banking, Cultural"		"Acadey of Rouen, Academy of Nancy, Academy of Amiens, Academy of Angers"						Yes					Male	French	1712-00-00	1712	1763-00-00	1763	Paris	France	Paris	France	 	 	Voltaire	Rousseau	 	 	 			12313544	http://viaf.org/12313544	2	0	2	
1122	"EE, Kafker"	Encyclopedistes	http://fr.wikipedia.org/wiki/Charles-Benjamin_de_Lubi%C3%A8res	langecharl001092	"Charles Benjamin de Langes de Montmirail, baron de Lubières"	"Langes de Montmirail, Charles Benjamin de, baron de Lubières"	Yes	"scholar,aristocrat"				baron		Sciences_Mathematical	"Nobility, Elite"									Yes					Male	French	1714-00-00	1714	6/1/1790	1790	Berlin	Germany	Geneva	Switzerland	 	 	 	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/6/65/Jean-%C3%89tienne_Liotard_-_Portrait_des_Charles-Benjamin_de_Langes_de_Montmirail%2C_Baron_de_Lubi%C3%A8res.jpg			0	1	1	
1123	"EE, Kafker"	Encyclopedistes	http://en.wikipedia.org/wiki/François-Vincent_Toussaint	toussfranc004526	François Vincent Toussaint	"Toussaint, François Vincent"		"writer,professor,journalist,translator"						"Letters_Literary, Letters_Philosophical, Political Economy"		"Legal, Cultural, Education"		Berlin Academy						Yes					Male	French	1715-00-00	1715	1772-00-00	1772	Paris	France	Berlin	Germany	 	 	 	 	 	 	 			56619317	http://viaf.org/56619317	0	2	2	
1124	"EE, CNRS-D, Kafker"	"Voltaire, D'Alembert, Encyclopedistes"	http://en.wikipedia.org/wiki/Étienne_Maurice_Falconet	falcoetien001514	Étienne Maurice Falconet	"Falconet, Étienne Maurice"		"artist,sculptor"						Letters_Literary	Elite	"Artist, Education, Artisan"		"Académie des beaux-arts, Académie royale de peinture et de sculpture"	Yes					Yes					Male	French	12/1/1716	1716	1/24/1791	1791	Paris	France	Paris	France	 	 	Voltaire	 	D'Alembert	 	 			17248017	http://viaf.org/17248017	2	5	7	Falconet
